source_batch,raw_host,normalized_host,review_action,reviewed_host,resolved_taxid,rank,superkingdom,result,detail
reviewer_batch_20260609_part4.csv,Phyllanthus urinaria L,phyllanthus urinaria l,exact_host,Phyllanthus urinaria,296035,species,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,Phyton sp.,phyton sp.,exact_host,Python,37579,genus,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,Picochloruma sp. 122,picochloruma sp. 122,exact_host,Picochlorum,249344,genus,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,Pinot Noir,pinot noir,exact_host,Vitis vinifera,29760,species,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,Planarians flatworm,planarians flatworm,broad_host,Tricladida,6159,order,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,Plantanus sp.,plantanus sp.,exact_host,Platanus,4402,genus,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,Polyalae radix,polyalae radix,broad_host,Polygala,4275,genus,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,Polychachis laevissima,polychachis laevissima,exact_host,Polyrhachis laevissima,616287,species,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,Polyrhachis (Hedomyrma) turneri,polyrhachis turneri,exact_host,Polyrhachis turneri,111087,species,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,Porities sp.,porities sp.,exact_host,Porites,46719,genus,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,Porphyrae yezoensis (red alga),porphyrae yezoensis,exact_host,Porphyra yezoensis,2788,species,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,Psychotria schumanniana,psychotria schumanniana,exact_host,Psychotria schumanniana,,,,unresolved_to_not_identifiable,duplicate
reviewer_batch_20260609_part4.csv,Pullet carpet shell,pullet carpet shell,broad_host,Veneridae,6592,family,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,putative tunicate,putative tunicate,broad_host,Tunicata,7712,subphylum,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,red cocoyam,red cocoyam,broad_host,Araceae,4454,family,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,red marine alga,red marine alga,broad_host,Rhodophyta,2763,phylum,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,Rheum palmatum L.,rheum palmatum l.,exact_host,Rheum palmatum,137221,species,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,Rhizoma kaempferiae,rhizoma kaempferiae,exact_host,Kaempferia galanga,97750,species,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,Rhynchosia ferulifolia,rhynchosia ferulifolia,exact_host,Rhynchosia ferulifolia,,,,unresolved_to_not_identifiable,duplicate
reviewer_batch_20260609_part4.csv,Rhynchosia totta,rhynchosia totta,exact_host,Rhynchosia totta,,,,unresolved_to_not_identifiable,duplicate
reviewer_batch_20260609_part4.csv,Rhynchosiae phaseoloides,rhynchosiae phaseoloides,exact_host,Rhynchosia phaseoloides,2730134,species,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,Ridgea piscesae,ridgea piscesae,exact_host,Ridgeia piscesae,27915,species,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,roe buck,roe buck,exact_host,Capreolus capreolus,9858,species,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,Rostrolucina anterorostrata,rostrolucina anterorostrata,exact_host,Rostrolucina anterorostrata,,,,unresolved_to_not_identifiable,duplicate
reviewer_batch_20260609_part4.csv,Rubus caesius (transferred with Cuscuta europaea),rubus caesius,exact_host,Rubus caesius,75065,species,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,ruby grapefruit,ruby grapefruit,exact_host,Citrus paradisi,37656,species,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,Russian Sage,russian sage,exact_host,Perovskia atriplicifolia,268885,species,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,Salp sp.,salp sp.,broad_host,Salpidae,34759,family,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,Saurania reinwardti,saurania reinwardti,exact_host,Saurauia reinwardtiana,2945189,species,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,Schizaphis graminum biotype I,schizaphis graminum biotype i,exact_host,Schizaphis graminum,13262,species,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,Scleritoderma cyanea,scleritoderma cyanea,exact_host,Scleritoderma cyanea,,,,unresolved_to_not_identifiable,duplicate
reviewer_batch_20260609_part4.csv,Scomber japonicus peruanus,scomber japonicus peruanus,exact_host,Scomber japonicus,13676,species,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,Sebdenia dichotoma,sebdenia dichotoma,exact_host,Sebdenia dichotoma,,,,unresolved_to_not_identifiable,duplicate
reviewer_batch_20260609_part4.csv,sesame seedling,sesame seedling,exact_host,Sesamum indicum,4182,species,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,Sevilla affinis,sevilla affinis,exact_host,Sevilla affinis,,,,unresolved_to_not_identifiable,duplicate
reviewer_batch_20260609_part4.csv,Siberian jerboa (Allactagasibirica),siberian jerboa,exact_host,Allactaga sibirica,234626,species,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,silk worm litter,silk worm litter,non_host_source,,,,,negative_duplicate,non_host_source
reviewer_batch_20260609_part4.csv,Sinapsis avensis,sinapsis avensis,exact_host,Sinapis arvensis,2982281,species,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,slime mold,slime mold,broad_host,slime mold,,,,context_only,negative=duplicate; context=duplicate
reviewer_batch_20260609_part4.csv,small cardamom,small cardamom,exact_host,Elettaria cardamomum,105181,species,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,smooth vetch,smooth vetch,exact_host,Vicia villosa,3911,species,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,South american tapirus terrestris,south american tapirus terrestris,exact_host,Tapirus terrestris,9801,species,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,Spheciospongia confoederata,spheciospongia confoederata,exact_host,Spheciospongia confoederata,,,,unresolved_to_not_identifiable,duplicate
reviewer_batch_20260609_part4.csv,Spirastrella abata,spirastrella abata,exact_host,Spirastrella abata,,,,unresolved_to_not_identifiable,duplicate
reviewer_batch_20260609_part4.csv,spotted hyena,spotted hyena,exact_host,Crocuta crocuta,9678,species,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,sprouted soy,sprouted soy,exact_host,Glycine max,3847,species,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,Steirnernema unicornum,steirnernema unicornum,exact_host,Steinernema unicornum,759381,species,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,Stiralius aporus rectodigitus,stiralius aporus rectodigitus,exact_host,Stiralius aporus,,,,unresolved_to_not_identifiable,duplicate
reviewer_batch_20260609_part4.csv,Streptomyes sp.HNM0140,streptomyes sp.hnm0140,non_host_source,,,,,negative_duplicate,non_host_source
reviewer_batch_20260609_part4.csv,string beans,string beans,exact_host,Phaseolus vulgaris,3885,species,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,sugar cane YZ08-1095,sugar cane yz08 1095,broad_host,Saccharum,4546,genus,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,Sula nebouxi,sula nebouxi,exact_host,Sula nebouxii,37087,species,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,tenophyllus hirticrus,tenophyllus hirticrus,exact_host,Tenophyllus hirticrus,,,,unresolved_to_not_identifiable,duplicate
reviewer_batch_20260609_part4.csv,Tetragonula biroi,tetragonula biroi,exact_host,Tetragonula biroi,,,,unresolved_to_not_identifiable,duplicate
reviewer_batch_20260609_part4.csv,Thai silk cocoon,thai silk cocoon,broad_host,Bombyx mori,7091,species,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,Thalictrum simplex L,thalictrum simplex l,exact_host,Thalictrum simplex,495765,species,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,Thamnidium elegans WA0000018081,thamnidium elegans wa0000018081,exact_host,Thamnidium elegans,101142,species,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,Tichocarpus crinitus (red alga),tichocarpus crinitus,exact_host,Tichocarpus crinitus,38364,species,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,Tinamu major,tinamu major,exact_host,Tinamus major,30468,species,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,Trachemys scripta callirostris,trachemys scripta callirostris,exact_host,Trachemys scripta,34903,species,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,Trichonympha paraspiralis,trichonympha paraspiralis,exact_host,Trichonympha paraspiralis,,,,unresolved_to_not_identifiable,duplicate
reviewer_batch_20260609_part4.csv,Troendleina suluensis,troendleina suluensis,exact_host,Troendleina suluensis,,,,unresolved_to_not_identifiable,duplicate
reviewer_batch_20260609_part4.csv,Tryonyx sinensis (Chinese soft-shell turtle),tryonyx sinensis,exact_host,Pelodiscus sinensis,13735,species,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,tubeworm trophosome,tubeworm trophosome,broad_host,Annelida,6340,phylum,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,Turbinaria peltata (coral),turbinaria peltata,exact_host,Turbinaria peltata,2971088,species,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,uncultured Alphaproteobacteria bacterium,uncultured alphaproteobacteria bacterium,non_host_source,,,,,negative_duplicate,non_host_source
reviewer_batch_20260609_part4.csv,uncultured Bacteroides sp.,uncultured bacteroides sp.,non_host_source,,,,,negative_duplicate,non_host_source
reviewer_batch_20260609_part4.csv,uncultured Bifidobacterium sp.,uncultured bifidobacterium sp.,non_host_source,,,,,negative_duplicate,non_host_source
reviewer_batch_20260609_part4.csv,uncultured Porphyromonadaceae bacterium,uncultured porphyromonadaceae bacterium,non_host_source,,,,,negative_duplicate,non_host_source
reviewer_batch_20260609_part4.csv,uncultured Prevotella sp.,uncultured prevotella sp.,non_host_source,,,,,negative_duplicate,non_host_source
reviewer_batch_20260609_part4.csv,uncultured Prevotellaceae bacterium,uncultured prevotellaceae bacterium,non_host_source,,,,,negative_duplicate,non_host_source
reviewer_batch_20260609_part4.csv,uncultured Ruminococcaceae bacterium,uncultured ruminococcaceae bacterium,non_host_source,,,,,negative_duplicate,non_host_source
reviewer_batch_20260609_part4.csv,uncultured Ruminococcus sp.,uncultured ruminococcus sp.,non_host_source,,,,,negative_duplicate,non_host_source
reviewer_batch_20260609_part4.csv,uncultured Sutterella sp.,uncultured sutterella sp.,non_host_source,,,,,negative_duplicate,non_host_source
reviewer_batch_20260609_part4.csv,Ursidae sp.,ursidae sp.,exact_host,Ursidae,9632,family,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,Ustalcina ferruginea,ustalcina ferruginea,exact_host,Ustalcina ferruginea,,,,unresolved_to_not_identifiable,duplicate
reviewer_batch_20260609_part4.csv,Verdot sp.,verdot sp.,exact_host,Vitis vinifera,29760,species,Eukaryota,host_synonym_updated,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,Vibernum davidii,vibernum davidii,exact_host,Viburnum davidii,237932,species,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,weaned Rex rabbits,weaned rex rabbits,exact_host,Oryctolagus cuniculus,9986,species,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,Westrigia fruticosa,westrigia fruticosa,exact_host,Westringia fruticosa,664412,species,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,white bream,white bream,broad_host,fish,,,,context_only,negative=duplicate; context=duplicate
reviewer_batch_20260609_part4.csv,white elm,white elm,exact_host,Ulmus americana,29740,species,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,white pelican,white pelican,broad_host,Pelecanus,33617,genus,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,White radish,white radish,exact_host,Raphanus sativus,3726,species,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,whole panna microdon,whole panna microdon,exact_host,Panna microdon,588791,species,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,wild chukar,wild chukar,exact_host,Alectoris chukar,9078,species,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,wild orchid,wild orchid,broad_host,Orchidaceae,4747,family,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,wild rabbits,wild rabbits,exact_host,Oryctolagus cuniculus,9986,species,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,Winterberry holly,winterberry holly,exact_host,Ilex verticillata,185559,species,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,Wohrlfartia sp.,wohrlfartia sp.,exact_host,Wohlfahrtia,128961,genus,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,Xestospongia sp. SYM12 (sponge),xestospongia sp. sym12,exact_host,Xestospongia,178550,genus,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,Xestosponiga sp. QYP07 (sponge),xestosponiga sp. qyp07,exact_host,Xestospongia,178550,genus,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,Xinjiang nor,xinjiang nor,non_host_source,,,,,negative_duplicate,non_host_source
reviewer_batch_20260609_part4.csv,yellow legged gulls,yellow legged gulls,exact_host,Larus michahellis,119627,species,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,yellowfin seabream,yellowfin seabream,exact_host,Acanthopagrus latus,8177,species,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,Zhihong Ren,zhihong ren,non_host_source,,,,,negative_duplicate,non_host_source
reviewer_batch_20260609_part4.csv,Ziziphus mauritiana Lam,ziziphus mauritiana lam,exact_host,Ziziphus mauritiana,157914,species,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260609_part4.csv,Zostera chilensis,zostera chilensis,exact_host,Zostera chilensis,,,,unresolved_to_not_identifiable,duplicate
reviewer_batch_20260610_water_lettuce.csv,water-lettuce,water lettuce,exact_host,Pistia stratiotes,4477,species,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260610_water_lettuce.csv,waterlettuce,waterlettuce,exact_host,Pistia stratiotes,4477,species,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260610_supplemental.csv,shorebird,shorebird,broad_host,Charadriiformes,8906,order,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260610_supplemental.csv,shore bird,shore bird,broad_host,Charadriiformes,8906,order,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260610_supplemental.csv,shorebirds,shorebirds,broad_host,Charadriiformes,8906,order,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
reviewer_batch_20260610_supplemental.csv,Cuttloefish,cuttloefish,broad_host,Sepiidae,6608,family,Eukaryota,host_synonym_duplicate,Validated non-microbial NCBI taxonomy.
