assembly_accession	biosample	organism	rule_id	field	previous_value	is_primary
GCA_057608685.1	SAMN50509828	Alistipes putredinis	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057608705.1	SAMN50509827	Ruminococcus callidus	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057608705.1	SAMN50509827	Ruminococcus callidus	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057608705.1	SAMN50509827	Ruminococcus callidus	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057608725.1	SAMN50509826	Roseburia faecis	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057608725.1	SAMN50509826	Roseburia faecis	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057608725.1	SAMN50509826	Roseburia faecis	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057608745.1	SAMN50509825	Candidatus Flemingiibacterium sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057608745.1	SAMN50509825	Candidatus Flemingiibacterium sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057608745.1	SAMN50509825	Candidatus Flemingiibacterium sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057608765.1	SAMN50509824	Oxalobacter paeniformigenes	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057608765.1	SAMN50509824	Oxalobacter paeniformigenes	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057608765.1	SAMN50509824	Oxalobacter paeniformigenes	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057608785.1	SAMN50509823	Ruminococcoides intestinale	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057608785.1	SAMN50509823	Ruminococcoides intestinale	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057608785.1	SAMN50509823	Ruminococcoides intestinale	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057608805.1	SAMN50509822	Butyricimonas faecihominis	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057608805.1	SAMN50509822	Butyricimonas faecihominis	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057608805.1	SAMN50509822	Butyricimonas faecihominis	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057608825.1	SAMN50509821	Christensenellales bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057608825.1	SAMN50509821	Christensenellales bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057608825.1	SAMN50509821	Christensenellales bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057608845.1	SAMN50509820	Coprococcus aceti	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057608845.1	SAMN50509820	Coprococcus aceti	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057608845.1	SAMN50509820	Coprococcus aceti	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057608865.1	SAMN50509818	Barnesiella intestinihominis	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057608865.1	SAMN50509818	Barnesiella intestinihominis	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057608865.1	SAMN50509818	Barnesiella intestinihominis	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057608885.1	SAMN50509817	Vescimonas sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057608885.1	SAMN50509817	Vescimonas sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057608885.1	SAMN50509817	Vescimonas sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057608905.1	SAMN50509819	Candidatus Scatosoma sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057608905.1	SAMN50509819	Candidatus Scatosoma sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057608905.1	SAMN50509819	Candidatus Scatosoma sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057608925.1	SAMN50509816	Faecalibacterium duncaniae	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057608925.1	SAMN50509816	Faecalibacterium duncaniae	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057608925.1	SAMN50509816	Faecalibacterium duncaniae	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057608945.1	SAMN50509815	Butyribacter sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057608945.1	SAMN50509815	Butyribacter sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057608945.1	SAMN50509815	Butyribacter sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057608965.1	SAMN50509814	Aristaeellaceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057608965.1	SAMN50509814	Aristaeellaceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057608965.1	SAMN50509814	Aristaeellaceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057608985.1	SAMN50509813	Duodenibacillus sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057608985.1	SAMN50509813	Duodenibacillus sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057608985.1	SAMN50509813	Duodenibacillus sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057609005.1	SAMN50509812	Odoribacter splanchnicus	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057609005.1	SAMN50509812	Odoribacter splanchnicus	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057609005.1	SAMN50509812	Odoribacter splanchnicus	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057609025.1	SAMN50509811	Parabacteroides merdae	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057609025.1	SAMN50509811	Parabacteroides merdae	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057609025.1	SAMN50509811	Parabacteroides merdae	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057609045.1	SAMN50509809	Paraprevotella clara	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057609045.1	SAMN50509809	Paraprevotella clara	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057609045.1	SAMN50509809	Paraprevotella clara	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057609065.1	SAMN50509810	Fusicatenibacter saccharivorans	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057609065.1	SAMN50509810	Fusicatenibacter saccharivorans	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057609065.1	SAMN50509810	Fusicatenibacter saccharivorans	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057609085.1	SAMN50509808	Agathobacter rectalis	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057609085.1	SAMN50509808	Agathobacter rectalis	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057609085.1	SAMN50509808	Agathobacter rectalis	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057609105.1	SAMN50509806	Lachnospira eligens	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057609105.1	SAMN50509806	Lachnospira eligens	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057609105.1	SAMN50509806	Lachnospira eligens	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057609125.1	SAMN50509807	Prevotella sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057609125.1	SAMN50509807	Prevotella sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057609125.1	SAMN50509807	Prevotella sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057609145.1	SAMN50509805	Faecalibacterium longum	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057609145.1	SAMN50509805	Faecalibacterium longum	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057609145.1	SAMN50509805	Faecalibacterium longum	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057609165.1	SAMN50509804	Phocaeicola vulgatus	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057609165.1	SAMN50509804	Phocaeicola vulgatus	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057609165.1	SAMN50509804	Phocaeicola vulgatus	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057609185.1	SAMN50509803	Hominicoprocola sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057609185.1	SAMN50509803	Hominicoprocola sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057609185.1	SAMN50509803	Hominicoprocola sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057609205.1	SAMN50509802	Waltera acetigignens	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057609205.1	SAMN50509802	Waltera acetigignens	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057609205.1	SAMN50509802	Waltera acetigignens	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057609225.1	SAMN50509801	Oscillospiraceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057609225.1	SAMN50509801	Oscillospiraceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057609225.1	SAMN50509801	Oscillospiraceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057609245.1	SAMN50509800	Candidatus Alistipes merdipullorum	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057609245.1	SAMN50509800	Candidatus Alistipes merdipullorum	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057609245.1	SAMN50509800	Candidatus Alistipes merdipullorum	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057609265.1	SAMN50509799	Gallintestinimicrobium propionicum	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057609265.1	SAMN50509799	Gallintestinimicrobium propionicum	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057609265.1	SAMN50509799	Gallintestinimicrobium propionicum	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057609285.1	SAMN50509797	Collinsella sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057609285.1	SAMN50509797	Collinsella sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057609285.1	SAMN50509797	Collinsella sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057609305.1	SAMN50509798	Bilophila wadsworthia	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057609305.1	SAMN50509798	Bilophila wadsworthia	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057609305.1	SAMN50509798	Bilophila wadsworthia	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057609325.1	SAMN50509796	Candidatus Merdimorpha sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057609325.1	SAMN50509796	Candidatus Merdimorpha sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057609325.1	SAMN50509796	Candidatus Merdimorpha sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057609345.1	SAMN50509795	Clostridia bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057609345.1	SAMN50509795	Clostridia bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057609345.1	SAMN50509795	Clostridia bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057609365.1	SAMN50509793	[Lactobacillus] rogosae	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057609365.1	SAMN50509793	[Lactobacillus] rogosae	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057609365.1	SAMN50509793	[Lactobacillus] rogosae	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057609385.1	SAMN50509794	Parabacteroides distasonis	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057609385.1	SAMN50509794	Parabacteroides distasonis	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057609385.1	SAMN50509794	Parabacteroides distasonis	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057609405.1	SAMN50509792	Bifidobacterium catenulatum	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057609405.1	SAMN50509792	Bifidobacterium catenulatum	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057609405.1	SAMN50509792	Bifidobacterium catenulatum	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057609425.1	SAMN50509791	Eubacterium sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057609425.1	SAMN50509791	Eubacterium sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057609425.1	SAMN50509791	Eubacterium sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057609445.1	SAMN50509790	Hominimerdicola sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057609445.1	SAMN50509790	Hominimerdicola sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057609445.1	SAMN50509790	Hominimerdicola sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057609465.1	SAMN50509789	Bacteroides uniformis	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057609465.1	SAMN50509789	Bacteroides uniformis	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057609465.1	SAMN50509789	Bacteroides uniformis	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057609485.1	SAMN50509788	Oscillospiraceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057609485.1	SAMN50509788	Oscillospiraceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057609485.1	SAMN50509788	Oscillospiraceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057609505.1	SAMN50509787	Eubacterium sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057609505.1	SAMN50509787	Eubacterium sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057609505.1	SAMN50509787	Eubacterium sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057609525.1	SAMN50509784	Alphaproteobacteria bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057609525.1	SAMN50509784	Alphaproteobacteria bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057609525.1	SAMN50509784	Alphaproteobacteria bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057609545.1	SAMN50509785	Candidatus Duodenibacillus intestinigallinarum	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057609545.1	SAMN50509785	Candidatus Duodenibacillus intestinigallinarum	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057609545.1	SAMN50509785	Candidatus Duodenibacillus intestinigallinarum	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057609565.1	SAMN50509786	Gemmiger qucibialis	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057609565.1	SAMN50509786	Gemmiger qucibialis	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057609565.1	SAMN50509786	Gemmiger qucibialis	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057609595.1	SAMN50509783	Alistipes inops	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057609595.1	SAMN50509783	Alistipes inops	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057609595.1	SAMN50509783	Alistipes inops	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057609615.1	SAMN50509781	Bacteroidaceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057609615.1	SAMN50509781	Bacteroidaceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057609615.1	SAMN50509781	Bacteroidaceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057609635.1	SAMN50509782	Christensenellales bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057609635.1	SAMN50509782	Christensenellales bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057609635.1	SAMN50509782	Christensenellales bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057609655.1	SAMN50509780	Bacteroides sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057609655.1	SAMN50509780	Bacteroides sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057609655.1	SAMN50509780	Bacteroides sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057609675.1	SAMN50509778	Candidatus Merdousia gallistercoris	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057609675.1	SAMN50509778	Candidatus Merdousia gallistercoris	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057609675.1	SAMN50509778	Candidatus Merdousia gallistercoris	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057609695.1	SAMN50509779	Desulfovibrio sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057609695.1	SAMN50509779	Desulfovibrio sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057609695.1	SAMN50509779	Desulfovibrio sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057609715.1	SAMN50509777	Eubacteriales bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057609715.1	SAMN50509777	Eubacteriales bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057609715.1	SAMN50509777	Eubacteriales bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057609735.1	SAMN50509776	Oscillospiraceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057609735.1	SAMN50509776	Oscillospiraceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057609735.1	SAMN50509776	Oscillospiraceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057609755.1	SAMN50509775	Oscillospiraceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057609755.1	SAMN50509775	Oscillospiraceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057609755.1	SAMN50509775	Oscillospiraceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057609775.1	SAMN50509773	Parabacteroides merdae	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057609775.1	SAMN50509773	Parabacteroides merdae	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057609775.1	SAMN50509773	Parabacteroides merdae	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057609795.1	SAMN50509772	Phocaeicola barnesiae	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057609795.1	SAMN50509772	Phocaeicola barnesiae	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057609795.1	SAMN50509772	Phocaeicola barnesiae	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057609815.1	SAMN50509774	Phocaeicola plebeius	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057609815.1	SAMN50509774	Phocaeicola plebeius	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057609815.1	SAMN50509774	Phocaeicola plebeius	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057609835.1	SAMN50509770	Candidatus Gastranaerophilaceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057609835.1	SAMN50509770	Candidatus Gastranaerophilaceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057609835.1	SAMN50509770	Candidatus Gastranaerophilaceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057609855.1	SAMN50509769	Victivallales bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_057609855.1	SAMN50509769	Victivallales bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_057609855.1	SAMN50509769	Victivallales bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_057609875.1	SAMN50509771	Alistipes onderdonkii	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
